start_x,start_y,start_z,end_x,end_y,end_z,segment_start,segment_end,segment_length
468816.13709999993,5961775.1271,-23,468586.79470000044,5962521.694599999,-23,56768.030332,57549.030312,780.999980
468586.79470000044,5962521.694599999,-23,468586.50100000016,5962522.6504999995,-23,57549.030312,57550.030315,1.000002
468586.50100000016,5962522.6504999995,-23,468586.2073999997,5962523.6064,-21,57550.030315,57552.266370,2.236056
468586.2073999997,5962523.6064,-21,468443.7860000003,5962987.2239,-21,57552.266370,58037.266413,485.000043
468443.7860000003,5962987.2239,-21,468443.4923999999,5962988.1798,-19,58037.266413,58039.502469,2.236056
468443.4923999999,5962988.1798,-19,468158.64969999995,5963915.4147,-19,58039.502469,59009.502430,969.999961
468158.64969999995,5963915.4147,-19,468149.0558000002,5963945.942500001,-19,59009.502430,59041.502265,31.999836
468149.0558000002,5963945.942500001,-19,468139.07189999986,5963976.344900001,-19,59041.502265,59073.502018,31.999753
468139.07189999986,5963976.344900001,-19,468128.69969999976,5964006.6171,-19,59073.502018,59105.501841,31.999822
468128.69969999976,5964006.6171,-19,468117.5985000003,5964037.693600001,-19,59105.501841,59138.501621,32.999780
468117.5985000003,5964037.693600001,-19,468106.4428000003,5964067.685799999,-19,59138.501621,59170.501335,31.999714
468106.4428000003,5964067.685799999,-19,468094.90419999976,5964097.5329,-19,59170.501335,59202.501158,31.999823
468094.90419999976,5964097.5329,-19,468082.9844000004,5964127.229800001,-19,59202.501158,59234.500962,31.999805
468082.9844000004,5964127.229800001,-19,468070.2951999996,5964157.692299999,-19,59234.500962,59267.500655,32.999692
468070.2951999996,5964157.692299999,-19,468057.6074000001,5964187.0693,-19,59267.500655,59299.500474,31.999819
468057.6074000001,5964187.0693,-19,468049.48699999973,5964205.3465,-19,59299.500474,59319.500397,19.999923
468049.48699999973,5964205.3465,-19,468041.2207000004,5964223.5582,-19,59319.500397,59339.500340,19.999943
468041.2207000004,5964223.5582,-19,468032.8088999996,5964241.703199999,-19,59339.500340,59359.500325,19.999985
468032.8088999996,5964241.703199999,-19,468024.2522999998,5964259.780300001,-19,59359.500325,59379.500249,19.999924
468024.2522999998,5964259.780300001,-19,468010.70440000016,5964287.663000001,-19,59379.500249,59410.500097,30.999848
468010.70440000016,5964287.663000001,-19,468010.26159999985,5964288.559599999,-20,59410.500097,59411.914297,1.414201
468010.26159999985,5964288.559599999,-20,468003.1283999998,5964302.8815,-20,59411.914297,59427.914278,15.999980
468003.1283999998,5964302.8815,-20,467988.12760000024,5964332.274700001,-20,59427.914278,59460.914038,32.999761
467988.12760000024,5964332.274700001,-20,467973.2120000003,5964360.5856,-20,59460.914038,59492.913760,31.999722
467973.2120000003,5964360.5856,-20,467957.9352000002,5964388.703400001,-20,59492.913760,59524.913624,31.999864
467957.9352000002,5964388.703400001,-20,467941.8054999998,5964417.4925,-20,59524.913624,59557.913313,32.999689
467941.8054999998,5964417.4925,-20,467925.80289999954,5964445.203600001,-20,59557.913313,59589.913130,31.999817
467925.80289999954,5964445.203600001,-20,467909.4469999997,5964472.707599999,-20,59589.913130,59621.912903,31.999773
467909.4469999997,5964472.707599999,-20,467892.7402999997,5964500,-20,59621.912903,59653.912730,31.999827
467892.7402999997,5964500,-20,467875.14719999954,5964527.9189,-20,59653.912730,59686.912459,32.999729
467875.14719999954,5964527.9189,-20,467857.73670000024,5964554.7677,-20,59686.912459,59718.912203,31.999743
467857.73670000024,5964554.7677,-20,467839.42370000016,5964582.219799999,-20,59718.912203,59751.911957,32.999754
467839.42370000016,5964582.219799999,-20,467821.3211000003,5964608.607000001,-20,59751.911957,59783.911776,31.999820
467821.3211000003,5964608.607000001,-20,467802.8821999999,5964634.760199999,-20,59783.911776,59815.911509,31.999733
467802.8821999999,5964634.760199999,-20,467791.18850000016,5964650.985400001,-20,59815.911509,59835.911503,19.999993
467791.18850000016,5964650.985400001,-20,467779.3652999997,5964667.1164,-20,59835.911503,59855.911433,19.999930
467779.3652999997,5964667.1164,-20,467767.4134999998,5964683.1524,-20,59855.911433,59875.911403,19.999970
467767.4134999998,5964683.1524,-20,467755.33380000014,5964699.0922,-20,59875.911403,59895.911313,19.999909
467755.33380000014,5964699.0922,-20,467739.44020000007,5964719.6686,-20,59895.911313,59921.911212,25.999899
467739.44020000007,5964719.6686,-20,467738.82459999993,5964720.456700001,-21,59921.911212,59923.325449,1.414237
467738.82459999993,5964720.456700001,-21,467726.44739999995,5964736.1666,-21,59923.325449,59943.325350,19.999901
467726.44739999995,5964736.1666,-21,467705.7514000004,5964761.869999999,-21,59943.325350,59976.325186,32.999836
467705.7514000004,5964761.869999999,-21,467684.71800000034,5964787.297900001,-21,59976.325186,60009.324913,32.999727
467684.71800000034,5964787.297900001,-21,467663.35080000013,5964812.445900001,-21,60009.324913,60042.324597,32.999684
467663.35080000013,5964812.445900001,-21,467642.31570000015,5964836.5605,-21,60042.324597,60074.324431,31.999834
467642.31570000015,5964836.5605,-21,467632.34970000014,5964847.7711,-21,60074.324431,60089.324388,14.999957
467632.34970000014,5964847.7711,-21,467631.68290000036,5964848.5164,-22,60089.324388,60090.738635,1.414247
467631.68290000036,5964848.5164,-22,467610.18879999965,5964872.2227,-22,60090.738635,60122.738400,31.999766
467610.18879999965,5964872.2227,-22,467596.6015999997,5964886.898700001,-22,60122.738400,60142.738325,19.999924
467596.6015999997,5964886.898700001,-22,467582.89740000013,5964901.465500001,-22,60142.738325,60162.738244,19.999919
467582.89740000013,5964901.465500001,-22,467569.07710000034,5964915.9223,-22,60162.738244,60182.738238,19.999994
467569.07710000034,5964915.9223,-22,467555.1414999999,5964930.267999999,-22,60182.738238,60202.738239,20.000001
467555.1414999999,5964930.267999999,-22,467532.60730000027,5964952.9879,-22,60202.738239,60234.737990,31.999750
467532.60730000027,5964952.9879,-22,467509.06630000006,5964976.113700001,-22,60234.737990,60267.737706,32.999717
467509.06630000006,5964976.113700001,-22,467485.2220999999,5964998.9268,-22,60267.737706,60300.737455,32.999749
467485.2220999999,5964998.9268,-22,467461.8147,5965020.746099999,-22,60300.737455,60332.737271,31.999816
467461.8147,5965020.746099999,-22,467438.1300999997,5965042.2641,-22,60332.737271,60364.737030,31.999759
467438.1300999997,5965042.2641,-22,467413.41889999993,5965064.1351,-22,60364.737030,60397.736789,32.999758
467413.41889999993,5965064.1351,-22,467389.1827999996,5965085.029999999,-22,60397.736789,60429.736560,31.999772
467389.1827999996,5965085.029999999,-22,467364.68120000046,5965105.613,-22,60429.736560,60461.736377,31.999817
467364.68120000046,5965105.613,-22,467339.9183,5965125.880799999,-22,60461.736377,60493.736142,31.999765
467339.9183,5965125.880799999,-22,467314.8979000002,5965145.8299,-22,60493.736142,60525.735939,31.999797
467314.8979000002,5965145.8299,-22,467288.8304000003,5965166.065199999,-22,60525.735939,60558.735665,32.999726
467288.8304000003,5965166.065199999,-22,467263.29980000015,5965185.357100001,-22,60558.735665,60590.735492,31.999827
467263.29980000015,5965185.357100001,-22,467237.5245000003,5965204.320699999,-22,60590.735492,60622.735246,31.999753
467237.5245000003,5965204.320699999,-22,467210.6917000003,5965223.5296,-22,60622.735246,60655.734958,32.999712
467210.6917000003,5965223.5296,-22,467184.43200000003,5965241.8167,-22,60655.734958,60687.734799,31.999842
467184.43200000003,5965241.8167,-22,467157.10890000034,5965260.321599999,-22,60687.734799,60720.734544,32.999744
467157.10890000034,5965260.321599999,-22,467140.4314000001,5965271.3606,-22,60720.734544,60740.734507,19.999963
467140.4314000001,5965271.3606,-22,467123.66610000003,5965282.265799999,-22,60740.734507,60760.734474,19.999967
467123.66610000003,5965282.265799999,-22,467106.8141000001,5965293.036499999,-22,60760.734474,60780.734421,19.999947
467106.8141000001,5965293.036499999,-22,467089.87650000025,5965303.6721,-22,60780.734421,60800.734378,19.999957
467089.87650000025,5965303.6721,-22,467071.14749999996,5965315.214299999,-22,60800.734378,60822.734328,21.999950
467071.14749999996,5965315.214299999,-22,467070.2938000001,5965315.734999999,-23,60822.734328,60824.148518,1.414190
467070.2938000001,5965315.734999999,-23,467048.8833999997,5965328.641899999,-23,60824.148518,60849.148384,24.999866
467048.8833999997,5965328.641899999,-23,467021.2916000001,5965344.849300001,-23,60849.148384,60881.148184,31.999801
467021.2916000001,5965344.849300001,-23,466993.49459999986,5965360.702199999,-23,60881.148184,60913.147991,31.999807
466993.49459999986,5965360.702199999,-23,466964.6189000001,5965376.6764,-23,60913.147991,60946.147705,32.999714
466964.6189000001,5965376.6764,-23,466936.4190999996,5965391.801200001,-23,60946.147705,60978.147522,31.999817
466936.4190999996,5965391.801200001,-23,466908.02809999976,5965406.5638999995,-23,60978.147522,61010.147307,31.999784
466908.02809999976,5965406.5638999995,-23,466879.45050000027,5965420.961999999,-23,61010.147307,61042.147064,31.999758
466879.45050000027,5965420.961999999,-23,466850.6908999998,5965434.993100001,-23,61042.147064,61074.146851,31.999787
466850.6908999998,5965434.993100001,-23,466820.84700000007,5965449.0759,-23,61074.146851,61107.146603,32.999752
466820.84700000007,5965449.0759,-23,466792.6447999999,5965461.9453,-23,61107.146603,61138.146370,30.999767
466792.6447999999,5965461.9453,-23,466765.2023,5965474.0657,-23,61138.146370,61168.146285,29.999915
466765.2023,5965474.0657,-23,466736.6945000002,5965486.243100001,-23,61168.146285,61199.146023,30.999738
466736.6945000002,5965486.243100001,-23,466708.0378999999,5965498.066199999,-23,61199.146023,61230.145804,30.999781
466708.0378999999,5965498.066199999,-23,466679.2368000001,5965509.533,-23,61230.145804,61261.145656,30.999853
466679.2368000001,5965509.533,-23,466650.29580000043,5965520.641899999,-23,61261.145656,61292.145481,30.999825
466650.29580000043,5965520.641899999,-23,466621.2193,5965531.391000001,-23,61292.145481,61323.145255,30.999774
466621.2193,5965531.391000001,-23,466592.9559000004,5965541.4493,-23,61323.145255,61353.145075,29.999820
466592.9559000004,5965541.4493,-23,466563.6257999996,5965551.4858,-23,61353.145075,61384.144851,30.999776
466563.6257999996,5965551.4858,-23,466534.17349999957,5965561.1578,-23,61384.144851,61415.144618,30.999767
466534.17349999957,5965561.1578,-23,466503.6476999996,5965570.757999999,-23,61415.144618,61447.144435,31.999817
466503.6476999996,5965570.757999999,-23,466473.9610000001,5965579.684900001,-23,61447.144435,61478.144269,30.999834
466473.9610000001,5965579.684900001,-23,466453.7888000002,5965585.522700001,-23,61478.144269,61499.144211,20.999942
466453.7888000002,5965585.522700001,-23,466433.5683000004,5965591.1908,-23,61499.144211,61520.144115,20.999904
466433.5683000004,5965591.1908,-23,466413.30090000015,5965596.6888999995,-23,61520.144115,61541.144034,20.999919
466413.30090000015,5965596.6888999995,-23,466393.9562999997,5965601.7667,-23,61541.144034,61561.143974,19.999940
466393.9562999997,5965601.7667,-23,466374.5717000002,5965606.6896,-23,61561.143974,61581.143916,19.999942
466374.5717000002,5965606.6896,-23,466373.60140000004,5965606.931600001,-22,61581.143916,61582.558146,1.414230
466373.60140000004,5965606.931600001,-22,466357.09229999967,5965610.987500001,-22,61582.558146,61599.558167,17.000021
466357.09229999967,5965610.987500001,-22,466320.09250000026,5965619.6469,-22,61599.558167,61637.557777,37.999611
466320.09250000026,5965619.6469,-22,465566.0694000004,5965789.876700001,-22,61637.557777,62410.557790,773.000013
465566.0694000004,5965789.876700001,-22,465565.0939999996,5965790.096899999,-21,62410.557790,62411.971966,1.414176
465565.0939999996,5965790.096899999,-21,465279.28699999955,5965854.621200001,-21,62411.971966,62704.972011,293.000045
465279.28699999955,5965854.621200001,-21,465278.31159999967,5965854.841399999,-22,62704.972011,62706.386187,1.414176
465278.31159999967,5965854.841399999,-22,463910.7302000001,5966163.589299999,-22,62706.386187,64108.386241,1402.000054
463910.7302000001,5966163.589299999,-22,463909.7548000002,5966163.8094999995,-23,64108.386241,64109.800417,1.414176
463909.7548000002,5966163.8094999995,-23,463440.56319999974,5966269.735099999,-23,64109.800417,64590.800407,480.999990
463440.56319999974,5966269.735099999,-23,463439.58770000003,5966269.9553,-24,64590.800407,64592.214652,1.414245
463439.58770000003,5966269.9553,-24,463198.65160000045,5966324.350199999,-24,64592.214652,64839.214671,247.000019
463198.65160000045,5966324.350199999,-24,463171.37880000006,5966330.6894000005,-24,64839.214671,64867.214511,27.999841
463171.37880000006,5966330.6894000005,-24,463145.1489000004,5966337.0911,-24,64867.214511,64894.214315,26.999804
463145.1489000004,5966337.0911,-24,463118.9896,5966343.775800001,-24,64894.214315,64921.214208,26.999892
463118.9896,5966343.775800001,-24,463092.9040000001,5966350.7425,-24,64921.214208,64948.214086,26.999878
463092.9040000001,5966350.7425,-24,463059.2039999999,5966360.1921,-24,64948.214086,64983.213871,34.999785
463059.2039999999,5966360.1921,-24,463025.6397000002,5966370.112400001,-24,64983.213871,65018.213508,34.999637
463025.6397000002,5966370.112400001,-24,462992.21750000026,5966380.501700001,-24,65018.213508,65053.213237,34.999729
462992.21750000026,5966380.501700001,-24,462957.9956,5966391.674900001,-24,65053.213237,65089.212943,35.999706
462957.9956,5966391.674900001,-24,462924.8819000004,5966403.009099999,-24,65089.212943,65124.212674,34.999732
462924.8819000004,5966403.009099999,-24,462890.9911000002,5966415.149599999,-24,65124.212674,65160.212370,35.999695
462890.9911000002,5966415.149599999,-24,462857.27859999985,5966427.776799999,-24,65160.212370,65196.212076,35.999706
462857.27859999985,5966427.776799999,-24,462824.6802000003,5966440.5174,-24,65196.212076,65231.211770,34.999694
462824.6802000003,5966440.5174,-24,462816.32689999975,5966443.8673,-24,65231.211770,65240.211739,8.999969
462816.32689999975,5966443.8673,-24,462815.3995000003,5966444.2413,-25,65240.211739,65241.625934,1.414195
462815.3995000003,5966444.2413,-25,462783.0356999999,5966457.5666000005,-25,65241.625934,65276.625636,34.999702
462783.0356999999,5966457.5666000005,-25,462771.0628000004,5966462.631200001,-25,65276.625636,65289.625656,13.000020
462771.0628000004,5966462.631200001,-25,462269.66669999994,5966676.236,-25,65289.625656,65834.625711,545.000055
462269.66669999994,5966676.236,-25,462268.7467,5966676.627900001,-26,65834.625711,65836.039919,1.414208
462268.7467,5966676.627900001,-26,462168.5946000004,5966719.2947,-26,65836.039919,65944.901753,108.861834
